source_id,source_file,source_line,section,subsection,date_text,history_year_from,history_year_to,history_year,date_quality,title,summary,wiki_links,parse_notes
invsrc_0431,Timeline of historic inventions.wiki,707,Late modern period,20th century,1938,1938,1938,1938,exact,Nuclear fission,"Nuclear fission discovered in experiment by chemists Otto Hahn and Fritz Strassmann and physicists Lise Meitner and Otto Robert Frisch. The German nuclear energy project was based on this research. The Tube Alloys project and, subsequently, the Manhattan Project and the Soviet atomic bomb project were influenced by.",Nuclear fission;Otto Hahn;Fritz Strassmann;Lise Meitner;Otto Robert Frisch;German nuclear energy project;Tube Alloys;Manhattan Project;Soviet atomic bomb project,
invsrc_0432,Timeline of historic inventions.wiki,708,Late modern period,20th century,1939,1939,1939,1939,exact,Naum Gurvich,G. S. Yunyev or Naum Gurvich invented the electric current defibrillator.,Naum Gurvich;Defibrillation,
invsrc_0433,Timeline of historic inventions.wiki,709,Late modern period,20th century,1939,1939,1939,1939,exact,John Vincent Atanasoff,John Vincent Atanasoff invented the first electronic digital computer.,John Vincent Atanasoff,
invsrc_0434,Timeline of historic inventions.wiki,712,Late modern period,20th century,1940,1940,1940,1940,exact,Isotopes of plutonium,Pu-239 isotope (isotope of plutonium) a form of matter existing with the capacity for use as a destructive element (because the isotope has an exponentially increasing spontaneous fissile decay ) within nuclear devices — Glenn Seaborg.,Isotopes of plutonium;plutonium;Arms Control Association;Atomic Heritage Foundation;National Museum of Nuclear Science & History;United States;spontaneous fission;Emilio Segre;Lawrence Berkeley National Laboratory;nuclear devices;Glenn Seaborg,
invsrc_0435,Timeline of historic inventions.wiki,713,Late modern period,20th century,1940,1940,1940,1940,exact,John Randall,"John Randall and Harry Boot would develop the high power, microwave generating, cavity magnetron, later applied to commercial Radar and Microwave oven appliances.",John Randall (physicist);Harry Boot;cavity magnetron;Radar;Microwave oven,
invsrc_0436,Timeline of historic inventions.wiki,714,Late modern period,20th century,1941,1941,1941,1941,exact,Polyester is invented,Polyester is invented by John Rex Whinfield and James Dickson.,Polyester;John Rex Whinfield,
invsrc_0437,Timeline of historic inventions.wiki,715,Late modern period,20th century,1942,1942,1942,1942,exact,V-2 rocket,"The V-2 rocket, the world's first long range ballistic missile, developed by engineer Wernher von Braun.",V-2 rocket;ballistic missile;Wernher von Braun,
invsrc_0438,Timeline of historic inventions.wiki,716,Late modern period,20th century,1942,1942,1942,1942,exact,Enrico Fermi,Enrico Fermi developed the nuclear reactor and created the first controlled nuclear chain reaction.,Enrico Fermi;nuclear reactor;nuclear chain reaction,
invsrc_0439,Timeline of historic inventions.wiki,717,Late modern period,20th century,1944,1944,1944,1944,exact,Non-infectious viral vaccine is perfected by Dr,The non-infectious viral vaccine is perfected by Dr. Jonas Salk and Thomas Francis.,,
invsrc_0440,Timeline of historic inventions.wiki,721,Contemporary history,1945-1950,1945,1945,1945,1945,exact,Atomic bomb is developed,The atomic bomb is developed by the Manhattan Project and swiftly used in August 1945 in the atomic bombings of Hiroshima and Nagasaki.,Manhattan Project;atomic bombings of Hiroshima and Nagasaki,
invsrc_0441,Timeline of historic inventions.wiki,722,Contemporary history,1945-1950,1945,1945,1945,1945,exact,Percy Spencer,"Percy Spencer, while employed at Raytheon, would patent a magnetron based microwave oven.",Percy Spencer;Raytheon;microwave oven,
invsrc_0442,Timeline of historic inventions.wiki,723,Contemporary history,1945-1950,1945,1945,1945,1945,exact,Willard Libby began his work on radiocarbon dating,"Willard Libby began his work on radiocarbon dating. He published his paper in 1946, a second paper in Science in 1947. Libby and James Arnold succeeded with the radiocarbon dating theory after results were published in Science in December 1949.",Willard Libby;radiocarbon dating;Science (journal);James R. Arnold,
invsrc_0443,Timeline of historic inventions.wiki,724,Contemporary history,1945-1950,1946,1946,1946,1946,exact,"James Martin invents the ejector seat, inspired","James Martin invents the ejector seat, inspired by the death of his friend and test pilot Captain Valentine Baker in an aeroplane crash in 1942.",James Martin (engineer);ejector seat;Valentine Baker (pilot),
invsrc_0444,Timeline of historic inventions.wiki,725,Contemporary history,1945-1950,1947,1947,1947,1947,exact,Holography is invented,Holography is invented by Dennis Gabor.,Holography;Dennis Gabor,
invsrc_0445,Timeline of historic inventions.wiki,726,Contemporary history,1945-1950,1947,1947,1947,1947,exact,Floyd Farris and J.B,Floyd Farris and J.B. Clark (Stanolind Oil and Gas Corporation) invents hydraulic fracturing technology.,Stanolind Oil and Gas Corporation;hydraulic fracturing,
invsrc_0446,Timeline of historic inventions.wiki,727,Contemporary history,1945-1950,1947,1947,1947,1947,exact,"Transistor, a bipolar point-contact transistor, is invented","The first transistor, a bipolar point-contact transistor, is invented by John Bardeen and Walter Brattain under the supervision of William Shockley at Bell Labs.",transistor;point-contact transistor;John Bardeen;Walter Brattain;William Shockley;Bell Labs,
invsrc_0447,Timeline of historic inventions.wiki,728,Contemporary history,1945-1950,1948,1948,1948,1948,exact,Atomic clock,The first atomic clock is developed at the National Bureau of Standards.,atomic clock;National Bureau of Standards,
invsrc_0448,Timeline of historic inventions.wiki,729,Contemporary history,1945-1950,1948,1948,1948,1948,exact,Basic oxygen steelmaking is developed by Robert Durrer,"Basic oxygen steelmaking is developed by Robert Durrer. The majority of steel manufactured in the world is produced using the basic oxygen furnace; in 2000, it accounted for 60% of global steel output.",Basic oxygen steelmaking;Robert Durrer,
invsrc_0449,Timeline of historic inventions.wiki,732,Contemporary history,1950s,1950,1950,1950,1950,exact,Bertie the Brain,"Bertie the Brain, debatably the first video game, is displayed to the public at the Canadian National Exhibition.",Bertie the Brain;video game;Canadian National Exhibition,
invsrc_0450,Timeline of historic inventions.wiki,733,Contemporary history,1950s,1950,1950,1950,1950,exact,Tokamak,The Toroidal chamber with axial magnetic fields (the Tokamak) is developed by Igor E. Tamm and Andrei D. Sakharov.,Tokamak;Igor E. Tamm;Andrei D. Sakharov;Springer Science+Business Media,
invsrc_0451,Timeline of historic inventions.wiki,734,Contemporary history,1950s,1952,1952,1952,1952,exact,Float glass process is developed,The float glass process is developed by Alastair Pilkington.,Float glass;Alastair Pilkington,
invsrc_0452,Timeline of historic inventions.wiki,735,Contemporary history,1950s,1952,1952,1952,1952,exact,Thermonuclear weapon is developed,The first thermonuclear weapon is developed.,thermonuclear weapon,
invsrc_0453,Timeline of historic inventions.wiki,736,Contemporary history,1950s,1953,1953,1953,1953,exact,Video tape recorder,"The first video tape recorder, a helical scan recorder, is invented by Norikazu Sawazaki.",video tape recorder,
invsrc_0454,Timeline of historic inventions.wiki,737,Contemporary history,1950s,1954,1954,1954,1954,exact,Calvin Souther Fuller,"Invention of the solar battery by Bell Telephone scientists, Calvin Souther Fuller, Daryl Chapin and Gerald Pearson capturing the Sun's power. First practical means of collecting energy from the Sun and turning it into a current of electricity.",Calvin Souther Fuller,
invsrc_0455,Timeline of historic inventions.wiki,738,Contemporary history,1950s,1955,1955,1955,1955,exact,Hovercraft is patented,The hovercraft is patented by Christopher Cockerell.,hovercraft;Christopher Cockerell,
invsrc_0456,Timeline of historic inventions.wiki,739,Contemporary history,1950s,1955,1955,1955,1955,exact,Jonas Salk,Jonas Salk received the license for his inactivated polio vaccine.,Jonas Salk;polio vaccine,
invsrc_0457,Timeline of historic inventions.wiki,740,Contemporary history,1950s,1955,1955,1955,1955,exact,Intermodal container is developed,The intermodal container is developed by Malcom McLean.,intermodal container;Malcom McLean,
invsrc_0458,Timeline of historic inventions.wiki,741,Contemporary history,1950s,1956,1956,1956,1956,exact,Hard disk drive is invented,The hard disk drive is invented by IBM.,hard disk drive;IBM,
invsrc_0459,Timeline of historic inventions.wiki,742,Contemporary history,1950s,1956,1956,1956,1956,exact,Logic Theorist,"The Logic Theorist computer program, the first ""artificial intelligence program"", was written and invented by Allen Newell, Herbert A. Simon, and Cliff Shaw.",Logic Theorist;Allen Newell;Herbert A. Simon;Cliff Shaw,
invsrc_0460,Timeline of historic inventions.wiki,744,Contemporary history,1950s,1957,1957,1957,1957,exact,Laser,The laser and optical amplifier are invented and named by Gordon Gould and Charles Townes. The laser and optical amplifier are foundational to powering the Internet.,laser;optical amplifier;Gordon Gould;Charles H. Townes;Internet,
invsrc_0461,Timeline of historic inventions.wiki,745,Contemporary history,1950s,1957,1957,1957,1957,exact,Personal computer used,"The first personal computer used by one person and controlled by a keyboard, the IBM 610, is invented by IBM.",personal computer;History of personal computers;IBM,
invsrc_0462,Timeline of historic inventions.wiki,746,Contemporary history,1950s,1957,1957,1957,1957,exact,"Artificial satellite, Sputnik 1, is launched","The first artificial satellite, Sputnik 1, is launched.",satellite;Sputnik 1,
invsrc_0463,Timeline of historic inventions.wiki,747,Contemporary history,1950s,1958 – 1959,1958,1959,1958,range,Integrated circuit is independently invented,The integrated circuit is independently invented by Jack Kilby and Robert Noyce.,integrated circuit;Invention of the integrated circuit;Jack Kilby;Robert Noyce,
invsrc_0464,Timeline of historic inventions.wiki,748,Contemporary history,1950s,1959,1959,1959,1959,exact,MOSFET,"The MOSFET (MOS transistor) is invented by the Egyptian Mohamed Atalla and the Korean Dawon Kahng at Bell Labs. It is used in almost all modern electronic products. It was smaller, faster, more reliable and cheaper to manufacture than earlier bipolar transistors, leading to a revolution in computers, controls and.",MOSFET;Mohamed Atalla;Dawon Kahng;electronic product,
invsrc_0465,Timeline of historic inventions.wiki,752,Contemporary history,1960s,1960,1960,1960,1960,exact,Combined oral contraceptive pill becomes publicly available,The first combined oral contraceptive pill becomes publicly available.,combined oral contraceptive pill,
invsrc_0466,Timeline of historic inventions.wiki,753,Contemporary history,1960s,1960,1960,1960,1960,exact,Functioning laser is invented,The first functioning laser is invented by Theodore Maiman.,laser;Theodore Maiman,
invsrc_0467,Timeline of historic inventions.wiki,754,Contemporary history,1960s,1960,1960,1960,1960,exact,Robotic exoskeleton,First robotic exoskeleton.,robotic exoskeleton,
invsrc_0468,Timeline of historic inventions.wiki,755,Contemporary history,1960s,1963,1963,1963,1963,exact,Electronic cigarette is created by Herbert A,The first electronic cigarette is created by Herbert A. Gilbert. Hon Lik is often credited with its invention as he developed the modern electronic cigarette and was the first to commercialize it.,electronic cigarette;Hon Lik,
invsrc_0469,Timeline of historic inventions.wiki,756,Contemporary history,1960s,1964,1964,1964,1964,exact,"Shinkansen, the first high-speed rail commercial passenger service","Shinkansen, the first high-speed rail commercial passenger service.",Shinkansen;high-speed rail,
invsrc_0470,Timeline of historic inventions.wiki,757,Contemporary history,1960s,1965,1965,1965,1965,exact,Kevlar is invented,Kevlar is invented by Stephanie Kwolek at DuPont.,Kevlar;Stephanie Kwolek;DuPont,
invsrc_0471,Timeline of historic inventions.wiki,758,Contemporary history,1960s,1967,1967,1967,1967,exact,Royal Radar Establishment,E. A. Johnson of the Royal Radar Establishment developed the capacitive touch display or touchscreen.,Royal Radar Establishment;touchscreen,
invsrc_0472,Timeline of historic inventions.wiki,759,Contemporary history,1960s,1969,1969,1969,1969,exact,NPL network,"The NPL network followed by the ARPANET implement packet switching for data communication, drawing on the concepts and designs of Donald Davies, and Paul Baran. These are considered precursors to the modern Internet.",NPL network;ARPANET;packet switching;data communication;Donald Davies;Paul Baran;Internet,
invsrc_0473,Timeline of historic inventions.wiki,762,Contemporary history,1970s,1970s,1970,1970,1970,exact,Public-key cryptography,"Public-key cryptography is invented and developed by James H. Ellis, Clifford Cocks, Malcolm J. Williamson, Whitfield Diffie, Martin Hellman, Ralph Merkle, Ron Rivest, Adi Shamir, Leonard Adleman, et al.",Public-key cryptography;James H. Ellis;Clifford Cocks;Malcolm J. Williamson;Whitfield Diffie;Martin Hellman;Ralph Merkle;Ron Rivest;Adi Shamir;Leonard Adleman,
invsrc_0474,Timeline of historic inventions.wiki,763,Contemporary history,1970s,1970,1970,1970,1970,exact,Pocket calculator is invented,The pocket calculator is invented.,Calculator,
invsrc_0475,Timeline of historic inventions.wiki,764,Contemporary history,1970s,1971,1971,1971,1971,exact,"Single-chip microprocessor, the Intel 4004, is invented","The first single-chip microprocessor, the Intel 4004, is invented. Its development was led by Federico Faggin, using his silicon-gate MOS technology. This led to the personal computer (PC) revolution.",microprocessor;Intel 4004;Federico Faggin;silicon-gate;MOSFET;personal computer,
invsrc_0476,Timeline of historic inventions.wiki,765,Contemporary history,1970s,1971,1971,1971,1971,exact,"Space station, Salyut 1, is launched","The first space station, Salyut 1, is launched.",space station;Salyut 1,
invsrc_0477,Timeline of historic inventions.wiki,766,Contemporary history,1970s,1971,1971,1971,1971,exact,IBM,IBM developed and released the world's first floppy disk and disk drive.,IBM;floppy disk;disk drive,
invsrc_0478,Timeline of historic inventions.wiki,767,Contemporary history,1970s,1972,1972,1972,1972,exact,Video game console,"The first video game console, used primarily for playing video games on a TV, is the Magnavox Odyssey.",video game console;Magnavox Odyssey;Science (journal),
invsrc_0479,Timeline of historic inventions.wiki,768,Contemporary history,1970s,1972,1972,1972,1972,exact,Herbert Boyer,Herbert Boyer and Stanley Cohen developed genetic modification when they successfully modified DNA.,Herbert Boyer;Stanley Cohen (biochemist);genetic modification;DNA,
invsrc_0480,Timeline of historic inventions.wiki,769,Contemporary history,1970s,1973,1973,1973,1973,exact,Fiber optic communication systems were developed,The first fiber optic communication systems were developed by Optelecom.,Optelecom,
invsrc_0481,Timeline of historic inventions.wiki,770,Contemporary history,1970s,1973,1973,1973,1973,exact,Graphical user interface,The first commercial graphical user interface is introduced in 1973 on the Xerox Alto. The modern GUI is later popularized by the Xerox Star and Apple Lisa.,graphical user interface;Xerox Alto;Xerox Star;Apple Lisa,
invsrc_0482,Timeline of historic inventions.wiki,771,Contemporary history,1970s,1973,1973,1973,1973,exact,Capacitive touchscreen is developed at CERN,The first capacitive touchscreen is developed at CERN.,Touchscreen;CERN,
invsrc_0483,Timeline of historic inventions.wiki,772,Contemporary history,1970s,1974,1974,1974,1974,exact,Transmission Control Program,"The Transmission Control Program is proposed by Vinton Cerf and Robert E. Kahn, building on the work of other Internet pioneers, creating the basis for the modern Internet.",Transmission Control Program;Vinton Cerf;Robert E. Kahn;Internet pioneer;Internet,
invsrc_0484,Timeline of historic inventions.wiki,773,Contemporary history,1970s,1974,1974,1974,1974,exact,Lithium-ion battery is invented by M,"The lithium-ion battery is invented by M. Stanley Whittingham, and further developed in the 1980s and 1990s by John B. Goodenough, Rachid Yazami and Akira Yoshino. It has impacted modern consumer electronics and electric vehicles.",lithium-ion battery;M. Stanley Whittingham;John B. Goodenough;Rachid Yazami;Akira Yoshino;consumer electronics;electric vehicle;Institute of Electrical and Electronics Engineers,
invsrc_0485,Timeline of historic inventions.wiki,774,Contemporary history,1970s,1974,1974,1974,1974,exact,Rubik's cube is invented,The Rubik's cube is invented by Ernő Rubik which went on to be the best selling puzzle ever.,Rubik's Cube;Ernő Rubik;puzzle,
invsrc_0486,Timeline of historic inventions.wiki,775,Contemporary history,1970s,1975,1975,1975,1975,exact,Home automation,"First general purpose home automation network technology, X10, was developed.",home automation,
invsrc_0487,Timeline of historic inventions.wiki,776,Contemporary history,1970s,1977,1977,1977,1977,exact,DNA sequencing,Dr Walter Gilbert and Frederick Sanger invented a new DNA sequencing method for which they won the Nobel Prize.,DNA sequencing;Nobel Prize,
invsrc_0488,Timeline of historic inventions.wiki,777,Contemporary history,1970s,1977,1977,1977,1977,exact,Self-driving car,The first self-driving car that did not rely upon rails or wires under the road is designed by the Tsukuba Mechanical Engineering Laboratory.,self-driving car,
invsrc_0489,Timeline of historic inventions.wiki,778,Contemporary history,1970s,1978,1978,1978,1978,exact,Global Positioning System enters service,"The Global Positioning System (GPS) enters service. While not the first Satellite navigation system, it is the first to enter widespread civilian use.",Global Positioning System;Satellite navigation,
invsrc_0490,Timeline of historic inventions.wiki,780,Contemporary history,1970s,1979,1979,1979,1979,exact,Microvision,"The first handheld game console with interchangeable game cartridges, the Microvision is released.",Microvision,
invsrc_0491,Timeline of historic inventions.wiki,781,Contemporary history,1970s,1979,1979,1979,1979,exact,Nippon Telegraph and Telephone,Nippon Telegraph and Telephone (NTT) launched the first cellular network in Japan.,Nippon Telegraph and Telephone,
invsrc_0492,Timeline of historic inventions.wiki,782,Contemporary history,1970s,1979,1979,1979,1979,exact,CompuServe,"Public dialup information, messaging and e-commerce services, were pioneered through CompuServe and RadioShack's MicroNET, and the UK's Post Office Telecommunications Prestel services.",CompuServe;RadioShack;Post Office Telecommunications;Prestel,
invsrc_0493,Timeline of historic inventions.wiki,785,Contemporary history,1980s,1980,1980,1980,1980,exact,Flash memory,Flash memory (both NOR and NAND types) was invented by Fujio Masuoka while working for Toshiba. It was introduced to the public in 1984.,Flash memory;Fujio Masuoka;Toshiba,
invsrc_0494,Timeline of historic inventions.wiki,786,Contemporary history,1980s,1980,1980,1980,1980,exact,Mark Skolnick,"Scientists Mark Skolnick, Ron Davis, Ray White, and David Botstein published their findings on a gene mapping tool using Restriction Fragment-length Polymorphisms (RFLP), that would have applications to identify heritable disorders, including some forms of cancer.",Mark Skolnick;David Botstein;Restriction fragment length polymorphism,
invsrc_0495,Timeline of historic inventions.wiki,787,Contemporary history,1980s,1981,1981,1981,1981,exact,Reusable spacecraft,"The first reusable spacecraft, the Space Shuttle undergoes test flights ahead of full operation in 1982.",reusable spacecraft;Space Shuttle,
invsrc_0496,Timeline of historic inventions.wiki,788,Contemporary history,1980s,1981,1981,1981,1981,exact,Kane Kramer,"Kane Kramer develops the credit card-sized, IXI digital media player.",Kane Kramer;Portable media player,
invsrc_0497,Timeline of historic inventions.wiki,789,Contemporary history,1980s,1981,1981,1981,1981,exact,Televerket,"Televerket, a Swedish state-owned corporation, launched the Nordic Mobile Telephone (NMT) system.",Televerket (Sweden);Nordic Mobile Telephone,
invsrc_0498,Timeline of historic inventions.wiki,790,Contemporary history,1980s,1981,1981,1981,1981,exact,Comviq,"Comvik, a Swedish telecommunications company, launched the first commercial automatic cellular system. However, according to the Swedish Post and Telecom Authority, the company launched an unlicensed automatic system. Comvik didn't receive a license to operate until December 1981, two months after the NMT system was.",Comviq;Swedish Post and Telecom Authority,
invsrc_0499,Timeline of historic inventions.wiki,791,Contemporary history,1980s,1982,1982,1982,1982,exact,CD-ROM,"A CD-ROM contains data accessible to, but not writable by, a computer for data storage and music playback. The 1985 Yellow Book standard developed by Sony and Philips adapted the format to hold any form of binary data.",CD-ROM;Computer data storage;Sony;Philips;Binary file,
invsrc_0500,Timeline of historic inventions.wiki,792,Contemporary history,1980s,1982,1982,1982,1982,exact,Satellite television,"Direct to home satellite television transmission, with the launch of Sky One service.",satellite television;Sky One,
invsrc_0501,Timeline of historic inventions.wiki,793,Contemporary history,1980s,1982,1982,1982,1982,exact,"Laptop computer is launched, the 8/16-bit Epson HX-20","The first laptop computer is launched, the 8/16-bit Epson HX-20.",laptop;Epson HX-20,
invsrc_0502,Timeline of historic inventions.wiki,794,Contemporary history,1980s,1983,1983,1983,1983,exact,Stereolithography is invented,Stereolithography is invented by Chuck Hull.,Stereolithography;Chuck Hull,
invsrc_0503,Timeline of historic inventions.wiki,795,Contemporary history,1980s,1983,1983,1983,1983,exact,AT&T,"Ameritech, now known as AT&T, commercialized the Bell System (its cellular network) in Chicago, Ill.",AT&T;Bell System,
invsrc_0504,Timeline of historic inventions.wiki,796,Contemporary history,1980s,1984,1984,1984,1984,exact,Cell phone,"The first commercially available cell phone in the US, the DynaTAC 8000X, is created by Motorola.",cell phone;Motorola DynaTAC;Motorola,
invsrc_0505,Timeline of historic inventions.wiki,797,Contemporary history,1980s,1984,1984,1984,1984,exact,Chuck Hull,"Chuck Hull patents the stereolithography (SLA) process, also known as 3D printing.",Chuck Hull;stereolithography;3D printing,
invsrc_0506,Timeline of historic inventions.wiki,798,Contemporary history,1980s,1984,1984,1984,1984,exact,DNA profiling is pioneered,DNA profiling is pioneered by Alec Jeffreys.,DNA profiling;Alec Jeffreys,
invsrc_0507,Timeline of historic inventions.wiki,799,Contemporary history,1980s,1986,1986,1986,1986,exact,Technophone,"Technophone, a British mobile phone company, created the first pocket-sized cell phone, the Excell PCT105.",Technophone;Excel mobile phones,
invsrc_0508,Timeline of historic inventions.wiki,800,Contemporary history,1980s,1989,1989,1989,1989,exact,Karlheinz Brandenburg,"Karlheinz Brandenburg would publish the audio compression algorithms that would be standardised as the: MPEG-1, layer 3 (mp3), and later the MPEG-2, layer 7 Advanced Audio Compression (AAC).",Karlheinz Brandenburg;MP3,
invsrc_0509,Timeline of historic inventions.wiki,801,Contemporary history,1980s,1989,1989,1989,1989,exact,World Wide Web is invented,The World Wide Web is invented by computer scientist Tim Berners-Lee.,World Wide Web;Tim Berners-Lee;Time Magazine,
invsrc_0510,Timeline of historic inventions.wiki,804,Contemporary history,1990s,1990,1990,1990,1990,exact,Archie,"The first search engine, ""Archie"", was created by Alan Emtage, Bill Heelan, and Peter J. Deutsch at McGill University.",Archie (search engine);Alan Emtage;McGill University,
invsrc_0511,Timeline of historic inventions.wiki,805,Contemporary history,1990s,1991,1991,1991,1991,exact,Commercial flash-based solid-state drive is launched,The first commercial flash-based solid-state drive is launched by SunDisk.,solid-state drive;SanDisk,
invsrc_0512,Timeline of historic inventions.wiki,806,Contemporary history,1990s,1991,1991,1991,1991,exact,Sim card is developed,The first sim card is developed by Munich smart-card maker Giesecke & Devrient.,sim card,
invsrc_0513,Timeline of historic inventions.wiki,807,Contemporary history,1990s,1994,1994,1994,1994,exact,IBM Simon,"IBM Simon, the world's first smartphone, is developed by IBM. It had a touchscreen and the first built-in apps for a mobile device.",IBM Simon;smartphone;IBM;touchscreen;Application software;mobile device,
invsrc_0514,Timeline of historic inventions.wiki,808,Contemporary history,1990s,1994,1994,1994,1994,exact,Generation of Bluetooth is developed by Ericsson Mobile,First generation of Bluetooth is developed by Ericsson Mobile. A form of data communication on short distances between electronic devices.,Bluetooth;Ericsson Mobile,
invsrc_0515,Timeline of historic inventions.wiki,809,Contemporary history,1990s,1994,1994,1994,1994,exact,Tetris,A Tetris variant on the Hagenuk MT-2000 device becomes the first mobile game.,Tetris;Hagenuk MT-2000,
invsrc_0516,Timeline of historic inventions.wiki,810,Contemporary history,1990s,1995,1995,1995,1995,exact,DVD,"DVD is an optical disc storage format, invented and developed by Philips, Sony, Toshiba, and Panasonic. DVDs offer higher storage capacity than compact discs while having the same dimensions.",DVD;optical disc;data storage device;Philips;Sony;Toshiba;Panasonic;compact disc,
invsrc_0517,Timeline of historic inventions.wiki,811,Contemporary history,1990s,1996,1996,1996,1996,exact,Ciena Corporation,"The Ciena Corporation, in partnership with Sprint, deployed the first commercial dense wavelength-division multiplexing system, which created the massive capacity of the Internet.",Ciena;Sprint Corporation;Wavelength-division multiplexing,
invsrc_0518,Timeline of historic inventions.wiki,812,Contemporary history,1990s,1996,1996,1996,1996,exact,Mobile web was first commercially offered,"Mobile web was first commercially offered in Finland on the Nokia 9000 Communicator phone, and it was also the first phone with texting.",Nokia 9000 Communicator,
invsrc_0519,Timeline of historic inventions.wiki,813,Contemporary history,1990s,1996,1996,1996,1996,exact,Bolt,Bolt and Six Degrees (1997) both become the first social media sites.,Bolt (website);SixDegrees.com,
invsrc_0520,Timeline of historic inventions.wiki,814,Contemporary history,1990s,1996,1996,1996,1996,exact,Myriad Genetics,"Myriad Genetics released the BRACAnalysis, the first commercial genetic test for assessing the risk of hereditary breast and ovarian cancer.",Myriad Genetics,
invsrc_0521,Timeline of historic inventions.wiki,815,Contemporary history,1990s,1999,1999,1999,1999,exact,Capsule endoscopy,"The first capsule endoscopy was performed, after being invented in the mid-1990s by Gavriel Iddan.",capsule endoscopy;Gavriel Iddan,
invsrc_0522,Timeline of historic inventions.wiki,816,Contemporary history,1990s,1999,1999,1999,1999,exact,"Digital video recorder , the TiVo, is launched","The first digital video recorder (DVR), the TiVo, is launched.",digital video recorder;TiVo,
invsrc_0523,Timeline of historic inventions.wiki,817,Contemporary history,1990s,1999,1999,1999,1999,exact,NTT Docomo,"NTT DoCoMo launches i-mode, the first integrated Online App store for mobile phones.",NTT Docomo;i-mode;app store;Cambridge University Press,
invsrc_0524,Timeline of historic inventions.wiki,822,Contemporary history,21st century,2001,2001,2001,2001,exact,Food and Drug Administration,The Food and Drug Administration approved the first contraceptive patch.,Food and Drug Administration;contraceptive patch,
invsrc_0525,Timeline of historic inventions.wiki,823,Contemporary history,21st century,2007,2007,2007,2007,exact,Kindle e-reader introduced,First Kindle e-reader introduced by Amazon.,Amazon Kindle;Amazon (company),
invsrc_0526,Timeline of historic inventions.wiki,824,Contemporary history,21st century,2009,2009,2009,2009,exact,Satoshi Nakamoto develops the first blockchain,Satoshi Nakamoto develops the first blockchain.,Satoshi Nakamoto;blockchain,
invsrc_0527,Timeline of historic inventions.wiki,825,Contemporary history,21st century,2009,2009,2009,2009,exact,Quantum machine was created by Aaron D,The first quantum machine was created by Aaron D. O'Connell.,quantum machine;Aaron D. O'Connell;Science (journal),
invsrc_0528,Timeline of historic inventions.wiki,828,Contemporary history,21st century,2010,2010,2010,2010,exact,Synthetic biology,"The first synthetic organism, Mycoplasma laboratorium is created by the J. Craig Venter Institute.",Synthetic biology;Mycoplasma laboratorium;J. Craig Venter Institute,
invsrc_0529,Timeline of historic inventions.wiki,829,Contemporary history,21st century,2010,2010,2010,2010,exact,Lidar,"Solid-state Lidar technology was introduced, replacing mechanical scanning with electronic beam steering.",Lidar,
invsrc_0530,Timeline of historic inventions.wiki,830,Contemporary history,21st century,2014,2014,2014,2014,exact,"Introduction of Pepper, the first commercial humanoid robot","Introduction of Pepper, the first commercial humanoid robot.",Pepper (robot);humanoid robot,
invsrc_0531,Timeline of historic inventions.wiki,831,Contemporary history,21st century,2015,2015,2015,2015,exact,Discovery of CRISPR gene editing method,Discovery of CRISPR gene editing method.,CRISPR gene editing,
invsrc_0532,Timeline of historic inventions.wiki,832,Contemporary history,21st century,2016,2016,2016,2016,exact,Commercially available artificial pancreas,First commercially available artificial pancreas.,artificial pancreas,
invsrc_0533,Timeline of historic inventions.wiki,833,Contemporary history,21st century,2016,2016,2016,2016,exact,Successful launch of a multi-use rocket,First successful launch of a multi-use rocket by SpaceX.,SpaceX,
invsrc_0534,Timeline of historic inventions.wiki,834,Contemporary history,21st century,2019,2019,2019,2019,exact,IBM,"IBM launches IBM Q System One, its first integrated quantum computing system for commercial use.",IBM;IBM Q System One;quantum computing,
invsrc_0535,Timeline of historic inventions.wiki,837,Contemporary history,21st century,2020,2020,2020,2020,exact,MRNA vaccine to be approved,"The first mRNA vaccine to be approved by public health medicines regulators is co-developed by Pfizer and BioNTech for COVID-19, with the potential to treat other diseases and cancer.",mRNA vaccine;Pfizer;BioNTech;COVID-19;Food and Drug Administration,
invsrc_0536,Timeline of historic inventions.wiki,838,Contemporary history,21st century,2020,2020,2020,2020,exact,OpenAI demonstrated an Artificial Intelligence model called GPT-3,OpenAI demonstrated an Artificial Intelligence model called GPT-3. The program was created to generate human-like responses when given prompts. Launched in 2022.,OpenAI;Artificial intelligence;GPT-3,
